"year","state","fips","sen_cont_alt","hs_cont_alt","sen_dem_prop_all","sen_rep_prop_all","hs_dem_prop_all","hs_rep_prop_all","govparty_c","government_cont","government_cont_text","pop","pres_vote_rep","state_short","state_abbrev"
2018,"Texas",48,0,0,0.354838709677419,0.645161290322581,0.373333333333333,0.626666666666667,0,0,"full_rep",28624564,NA,"Tex.","TX"
2019,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.446666666666667,0.553333333333333,0,0,"full_rep",28986794,NA,"Tex.","TX"
2020,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.44,0.56,0,0,"full_rep",29360759,NA,"Tex.","TX"
2021,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.446666666666667,0.546666666666667,0,0,"full_rep",29360759,0.520576036035526,"Tex.","TX"
1969,"Utah",49,0,0,0.2857143,0.7142857,0.3043478,0.6956522,1,0.3333333,"lean_rep",1047000,NA,"Utah","UT"
1970,"Utah",49,0,0,0.2857143,0.7142857,0.3043478,0.6956522,1,0.3333333,"lean_rep",1065672,NA,"Utah","UT"
1971,"Utah",49,0,1,0.4285714,0.5714286,0.5507246,0.4492754,1,0.6666667,"lean_dem",1100733,NA,"Utah","UT"
1972,"Utah",49,0,1,0.4285714,0.5714286,0.5507246,0.4492754,1,0.6666667,"lean_dem",1134601,NA,"Utah","UT"
1973,"Utah",49,0,0,0.4482759,0.5517241,0.4133333,0.5866666,1,0.3333333,"lean_rep",1168784,NA,"Utah","UT"
1974,"Utah",49,0,0,0.4482759,0.5517241,0.4133333,0.5866666,1,0.3333333,"lean_rep",1198793,NA,"Utah","UT"
1975,"Utah",49,1,1,0.5172414,0.4827586,0.5333334,0.4666667,1,1,"full_dem",1233935,NA,"Utah","UT"
1976,"Utah",49,1,1,0.5172414,0.4827586,0.5333334,0.4666667,1,1,"full_dem",1272365,NA,"Utah","UT"
1977,"Utah",49,1,0,0.5862069,0.4137931,0.4666667,0.5333334,1,0.6666667,"lean_dem",1316421,NA,"Utah","UT"
1978,"Utah",49,1,0,0.5862069,0.4137931,0.4666667,0.5333334,1,0.6666667,"lean_dem",1364235,NA,"Utah","UT"
1979,"Utah",49,0,0,0.3448276,0.6551724,0.3333333,0.6666667,1,0.3333333,"lean_rep",1416094,NA,"Utah","UT"
1980,"Utah",49,0,0,0.3448276,0.6551724,0.32,0.68,1,0.3333333,"lean_rep",1472595,NA,"Utah","UT"
1981,"Utah",49,0,0,0.2413793,0.7586207,0.2266667,0.7733333,1,0.3333333,"lean_rep",1515472,NA,"Utah","UT"
1982,"Utah",49,0,0,0.2413793,0.7586207,0.2266667,0.7733333,1,0.3333333,"lean_rep",1558314,NA,"Utah","UT"
1983,"Utah",49,0,0,0.1724138,0.8275862,0.2266667,0.7733333,1,0.3333333,"lean_rep",1594943,NA,"Utah","UT"
1984,"Utah",49,0,0,0.1724138,0.8275862,0.2266667,0.7733333,1,0.3333333,"lean_rep",1622342,NA,"Utah","UT"
1985,"Utah",49,0,0,0.2068966,0.7931035,0.1866667,0.8133333,0,0,"full_rep",1642910,NA,"Utah","UT"
1986,"Utah",49,0,0,0.2068966,0.7931035,0.1866667,0.8133333,0,0,"full_rep",1662833,NA,"Utah","UT"
1987,"Utah",49,0,0,0.2758621,0.7241379,0.36,0.64,0,0,"full_rep",1678120,NA,"Utah","UT"
1988,"Utah",49,0,0,0.2758621,0.7241379,0.36,0.64,0,0,"full_rep",1689372,NA,"Utah","UT"
1989,"Utah",49,0,0,0.2413793,0.7586207,0.3733333,0.6266667,0,0,"full_rep",1705865,NA,"Utah","UT"
1990,"Utah",49,0,0,0.2413793,0.7586207,0.3733333,0.6266667,0,0,"full_rep",1731223,NA,"Utah","UT"
1991,"Utah",49,0,0,0.3448276,0.6551724,0.4133333,0.5866666,0,0,"full_rep",1779780,NA,"Utah","UT"
1992,"Utah",49,0,0,0.3448276,0.6551724,0.4133333,0.5866666,0,0,"full_rep",1836799,NA,"Utah","UT"
1993,"Utah",49,0,0,0.3793103,0.6206896,0.3466667,0.6533333,0,0,"full_rep",1898404,NA,"Utah","UT"
1994,"Utah",49,0,0,0.3793103,0.6206896,0.3466667,0.6533333,0,0,"full_rep",1960446,NA,"Utah","UT"
1995,"Utah",49,0,0,0.3448276,0.6551724,0.2666667,0.7333333,0,0,"full_rep",2014177,NA,"Utah","UT"
1996,"Utah",49,0,0,0.3448276,0.6551724,0.2666667,0.7333333,0,0,"full_rep",2067976,NA,"Utah","UT"
1997,"Utah",49,0,0,0.3103448,0.6896552,0.2666667,0.7333333,0,0,"full_rep",2119784,NA,"Utah","UT"
1998,"Utah",49,0,0,0.3103448,0.6896552,0.28,0.72,0,0,"full_rep",2165960,NA,"Utah","UT"
1999,"Utah",49,0,0,0.3793103,0.6206896,0.28,0.7066666,0,0,"full_rep",2203482,NA,"Utah","UT"
2000,"Utah",49,0,0,0.3793103,0.6206896,0.28,0.72,0,0,"full_rep",2244502,NA,"Utah","UT"
2001,"Utah",49,0,0,0.3103448,0.6896552,0.3333333,0.6666667,0,0,"full_rep",2283715,NA,"Utah","UT"
2002,"Utah",49,0,0,0.3103448,0.6896552,0.32,0.68,0,0,"full_rep",2324815,NA,"Utah","UT"
2003,"Utah",49,0,0,0.2413793,0.7586207,0.2533333,0.7466667,0,0,"full_rep",2360137,NA,"Utah","UT"
2004,"Utah",49,0,0,0.2413793,0.7586207,0.2533333,0.7466667,0,0,"full_rep",2401580,NA,"Utah","UT"
2005,"Utah",49,0,0,0.2758621,0.7241379,0.2533333,0.7466667,0,0,"full_rep",2457719,NA,"Utah","UT"
2006,"Utah",49,0,0,0.2758621,0.7241379,0.2533333,0.7466667,0,0,"full_rep",2525507,NA,"Utah","UT"
2007,"Utah",49,0,0,0.2758621,0.7241379,0.2666667,0.7333333,0,0,"full_rep",2597746,NA,"Utah","UT"
2008,"Utah",49,0,0,0.2758621,0.7241379,0.2666667,0.7333333,0,0,"full_rep",2663029,NA,"Utah","UT"
2009,"Utah",49,0,0,0.2758621,0.7241379,0.2933333,0.7066666,0,0,"full_rep",2723421,NA,"Utah","UT"
2010,"Utah",49,0,0,0.2758621,0.7241379,0.2933333,0.7066666,0,0,"full_rep",2775413,NA,"Utah","UT"
2011,"Utah",49,0,0,0.2413793,0.7586207,0.2266667,0.7733333,0,0,"full_rep",2814797,NA,"Utah","UT"
2012,"Utah",49,0,0,0.241379310344828,0.758620689655172,0.226666666666667,0.773333333333333,0,0,"full_rep",2854146,NA,"Utah","UT"
2013,"Utah",49,0,0,0.172413793103448,0.827586206896552,0.186666666666667,0.813333333333333,0,0,"full_rep",2898773,NA,"Utah","UT"
2014,"Utah",49,0,0,0.172413793103448,0.827586206896552,0.186666666666667,0.813333333333333,0,0,"full_rep",2938327,NA,"Utah","UT"
2015,"Utah",49,0,0,0.137931034482759,0.793103448275862,0.16,0.84,0,0,"full_rep",2983626,NA,"Utah","UT"
2016,"Utah",49,0,0,0.172413793103448,0.827586206896552,0.16,0.84,0,0,"full_rep",3044241,NA,"Utah","UT"
2017,"Utah",49,0,0,0.172413793103448,0.827586206896552,0.173333333333333,0.826666666666667,0,0,"full_rep",3103540,NA,"Utah","UT"
2018,"Utah",49,0,0,0.172413793103448,0.793103448275862,0.173333333333333,0.813333333333333,0,0,"full_rep",3155153,NA,"Utah","UT"
2019,"Utah",49,0,0,0.206896551724138,0.793103448275862,0.226666666666667,0.773333333333333,0,0,"full_rep",3203383,NA,"Utah","UT"
2020,"Utah",49,0,0,0.206896551724138,0.793103448275862,0.213333333333333,0.786666666666667,0,0,"full_rep",3249879,NA,"Utah","UT"
2021,"Utah",49,0,0,0.206896551724138,0.793103448275862,0.226666666666667,0.773333333333333,0,0,"full_rep",3249879,0.581298390299196,"Utah","UT"
1969,"Vermont",50,0,0,0.2666667,0.7333333,0.3333333,0.6666667,0,0,"full_rep",437000,NA,"Vt.","VT"
1970,"Vermont",50,0,0,0.2666667,0.7333333,0.3333333,0.6666667,0,0,"full_rep",446323,NA,"Vt.","VT"
1971,"Vermont",50,0,0,0.2666667,0.7333333,0.3466667,0.6533333,0,0,"full_rep",454357,NA,"Vt.","VT"
1972,"Vermont",50,0,0,0.2666667,0.7333333,0.3466667,0.6533333,0,0,"full_rep",463214,NA,"Vt.","VT"
1973,"Vermont",50,0,0,0.2333333,0.7666667,0.3866667,0.6066667,1,0.3333333,"lean_rep",468533,NA,"Vt.","VT"
1974,"Vermont",50,0,0,0.2333333,0.7666667,0.3866667,0.6066667,1,0.3333333,"lean_rep",473138,NA,"Vt.","VT"
1975,"Vermont",50,0,0,0.4,0.6,0.4666667,0.52,1,0.3333333,"lean_rep",479894,NA,"Vt.","VT"
1976,"Vermont",50,0,0,0.4,0.6,0.4666667,0.52,1,0.3333333,"lean_rep",485144,NA,"Vt.","VT"
1977,"Vermont",50,0,0.5,0.3,0.7,0.5,0.4933333,0,0.1666667,NA,492174,NA,"Vt.","VT"
1978,"Vermont",50,0,0.5,0.3,0.7,0.5,0.4933333,0,0.1666667,NA,498284,NA,"Vt.","VT"
1979,"Vermont",50,0,0,0.3333333,0.6666667,0.4533333,0.54,0,0,"full_rep",505711,NA,"Vt.","VT"
1980,"Vermont",50,0,0,0.3333333,0.6666667,0.4533333,0.54,0,0,"full_rep",512524,NA,"Vt.","VT"
1981,"Vermont",50,0,0,0.4666667,0.5333334,0.4266667,0.5733333,0,0,"full_rep",515594,NA,"Vt.","VT"
1982,"Vermont",50,0,0,0.4666667,0.5333334,0.4266667,0.5733333,0,0,"full_rep",519108,NA,"Vt.","VT"
1983,"Vermont",50,0,0,0.4333333,0.5666667,0.4333333,0.56,0,0,"full_rep",523302,NA,"Vt.","VT"
1984,"Vermont",50,0,0,0.4333333,0.5666667,0.4333333,0.56,0,0,"full_rep",526658,NA,"Vt.","VT"
1985,"Vermont",50,1,0,0.6,0.4,0.48,0.5133333,1,0.6666667,"lean_dem",530035,NA,"Vt.","VT"
1986,"Vermont",50,1,0,0.6,0.4,0.48,0.5133333,1,0.6666667,"lean_dem",534066,NA,"Vt.","VT"
1987,"Vermont",50,1,1,0.6333333,0.3666667,0.5066667,0.4933333,1,1,"full_dem",540267,NA,"Vt.","VT"
1988,"Vermont",50,1,1,0.6333333,0.3666667,0.5066667,0.4933333,1,1,"full_dem",549763,NA,"Vt.","VT"
1989,"Vermont",50,1,1,0.5333334,0.4666667,0.5,0.5,1,1,"full_dem",557708,NA,"Vt.","VT"
1990,"Vermont",50,1,1,0.5333334,0.4666667,0.5,0.5,1,1,"full_dem",564798,NA,"Vt.","VT"
1991,"Vermont",50,0.5,1,0.5,0.5,0.4866667,0.5,0,0.5,NA,568606,NA,"Vt.","VT"
1992,"Vermont",50,0.5,1,0.5,0.5,0.4866667,0.5,1,0.8333333,NA,572751,NA,"Vt.","VT"
1993,"Vermont",50,0,1,0.4666667,0.5333334,0.58,0.38,1,0.6666667,"lean_dem",577748,NA,"Vt.","VT"
1994,"Vermont",50,0,1,0.4666667,0.5333334,0.58,0.38,1,0.6666667,"lean_dem",583836,NA,"Vt.","VT"
1995,"Vermont",50,0,1,0.4,0.6,0.5733333,0.4066667,1,0.6666667,"lean_dem",589002,NA,"Vt.","VT"
1996,"Vermont",50,0,1,0.4,0.6,0.5733333,0.4066667,1,0.6666667,"lean_dem",593701,NA,"Vt.","VT"
1997,"Vermont",50,1,1,0.5666667,0.4333333,0.5933333,0.38,1,1,"full_dem",597239,NA,"Vt.","VT"
1998,"Vermont",50,1,1,0.5666667,0.4333333,0.5933333,0.38,1,1,"full_dem",600416,NA,"Vt.","VT"
1999,"Vermont",50,1,1,0.5666667,0.4333333,0.5066667,0.4466667,1,1,"full_dem",604683,NA,"Vt.","VT"
2000,"Vermont",50,1,1,0.5666667,0.4333333,0.5133333,0.4466667,1,1,"full_dem",609618,NA,"Vt.","VT"
2001,"Vermont",50,1,0,0.5333334,0.4666667,0.4133333,0.5533333,1,0.6666667,"lean_dem",612223,NA,"Vt.","VT"
2002,"Vermont",50,1,0,0.5333334,0.4333333,0.4133333,0.5466667,1,0.6666667,"lean_dem",615442,NA,"Vt.","VT"
2003,"Vermont",50,1,0,0.6333333,0.3666667,0.46,0.4933333,0,0.3333333,"lean_rep",617858,NA,"Vt.","VT"
2004,"Vermont",50,1,0,0.6333333,0.3666667,0.46,0.4933333,0,0.3333333,"lean_rep",619920,NA,"Vt.","VT"
2005,"Vermont",50,1,1,0.7,0.3,0.5533333,0.4,0,0.6666667,"lean_dem",621215,NA,"Vt.","VT"
2006,"Vermont",50,1,1,0.7,0.3,0.5533333,0.4,0,0.6666667,"lean_dem",622892,NA,"Vt.","VT"
2007,"Vermont",50,1,1,0.7666667,0.2333333,0.62,0.3266667,0,0.6666667,"lean_dem",623481,NA,"Vt.","VT"
2008,"Vermont",50,1,1,0.7666667,0.2333333,0.62,0.3266667,0,0.6666667,"lean_dem",624151,NA,"Vt.","VT"
2009,"Vermont",50,1,1,0.7666667,0.2333333,0.6333333,0.32,0,0.6666667,"lean_dem",624817,NA,"Vt.","VT"
2010,"Vermont",50,1,1,0.7666667,0.2333333,0.6333333,0.32,0,0.6666667,"lean_dem",625886,NA,"Vt.","VT"
2011,"Vermont",50,1,1,0.7333333,0.2666667,0.6333333,0.32,1,1,"full_dem",627197,NA,"Vt.","VT"
2012,"Vermont",50,1,1,0.733333333333333,0.266666666666667,0.626666666666667,0.32,1,1,"full_dem",626361,NA,"Vt.","VT"
2013,"Vermont",50,1,1,0.733333333333333,0.2,0.64,0.3,1,1,"full_dem",626603,NA,"Vt.","VT"
2014,"Vermont",50,1,1,0.7,0.233333333333333,0.62,0.313333333333333,1,1,"full_dem",625693,NA,"Vt.","VT"
2015,"Vermont",50,1,1,0.666666666666667,0.3,0.56,0.36,1,1,"full_dem",625810,NA,"Vt.","VT"
2016,"Vermont",50,1,1,0.7,0.3,0.566666666666667,0.353333333333333,1,1,"full_dem",624366,NA,"Vt.","VT"
2017,"Vermont",50,1,1,0.766666666666667,0.233333333333333,0.56,0.353333333333333,0,0.666666666666667,"lean_dem",625132,NA,"Vt.","VT"
2018,"Vermont",50,1,1,0.7,0.233333333333333,0.553333333333333,0.353333333333333,0,0.666666666666667,"lean_dem",624802,NA,"Vt.","VT"
2019,"Vermont",50,1,1,0.733333333333333,0.2,0.633333333333333,0.286666666666667,0,0.666666666666667,"lean_dem",624046,NA,"Vt.","VT"
2020,"Vermont",50,1,1,0.733333333333333,0.2,0.626666666666667,0.286666666666667,0,0.666666666666667,"lean_dem",623347,NA,"Vt.","VT"
2021,"Vermont",50,1,1,0.7,0.233333333333333,0.62,0.306666666666667,0,0.666666666666667,"lean_dem",623347,0.303810571262211,"Vt.","VT"
1969,"Virginia",51,1,1,0.85,0.15,0.86,0.13,1,1,"full_dem",4614000,NA,"Va.","VA"
1970,"Virginia",51,1,1,0.825,0.175,0.75,0.24,0,0.6666667,"lean_dem",4659930,NA,"Va.","VA"
1971,"Virginia",51,1,1,0.825,0.175,0.74,0.23,0,0.6666667,"lean_dem",4752846,NA,"Va.","VA"
1972,"Virginia",51,1,1,0.825,0.175,0.73,0.24,0,0.6666667,"lean_dem",4828131,NA,"Va.","VA"
1973,"Virginia",51,1,1,0.825,0.175,0.71,0.25,0,0.6666667,"lean_dem",4906648,NA,"Va.","VA"
1974,"Virginia",51,1,1,0.85,0.15,0.65,0.2,0,0.6666667,"lean_dem",4978155,NA,"Va.","VA"
1975,"Virginia",51,1,1,0.875,0.125,0.66,0.19,0,0.6666667,"lean_dem",5056385,NA,"Va.","VA"
1976,"Virginia",51,1,1,0.875,0.125,0.78,0.17,0,0.6666667,"lean_dem",5132693,NA,"Va.","VA"
1977,"Virginia",51,1,1,0.875,0.125,0.78,0.17,0,0.6666667,"lean_dem",5205706,NA,"Va.","VA"
1978,"Virginia",51,1,1,0.85,0.15,0.76,0.21,0,0.6666667,"lean_dem",5284122,NA,"Va.","VA"
1979,"Virginia",51,1,1,0.85,0.15,0.77,0.21,0,0.6666667,"lean_dem",5324533,NA,"Va.","VA"
1980,"Virginia",51,1,1,0.775,0.225,0.74,0.25,0,0.6666667,"lean_dem",5368334,NA,"Va.","VA"
1981,"Virginia",51,1,1,0.775,0.225,0.74,0.25,0,0.6666667,"lean_dem",5444094,NA,"Va.","VA"
1982,"Virginia",51,1,1,0.775,0.225,0.65,0.34,1,1,"full_dem",5492785,NA,"Va.","VA"
1983,"Virginia",51,1,1,0.8,0.2,0.66,0.33,1,1,"full_dem",5564662,NA,"Va.","VA"
1984,"Virginia",51,1,1,0.8,0.2,0.65,0.34,1,1,"full_dem",5643868,NA,"Va.","VA"
1985,"Virginia",51,1,1,0.8,0.2,0.65,0.34,1,1,"full_dem",5715149,NA,"Va.","VA"
1986,"Virginia",51,1,1,0.775,0.2,0.65,0.33,1,1,"full_dem",5811692,NA,"Va.","VA"
1987,"Virginia",51,1,1,0.775,0.225,0.65,0.33,1,1,"full_dem",5932273,NA,"Va.","VA"
1988,"Virginia",51,1,1,0.75,0.25,0.64,0.35,1,1,"full_dem",6036908,NA,"Va.","VA"
1989,"Virginia",51,1,1,0.75,0.25,0.64,0.35,1,1,"full_dem",6120246,NA,"Va.","VA"
1990,"Virginia",51,1,1,0.75,0.25,0.59,0.39,1,1,"full_dem",6216884,NA,"Va.","VA"
1991,"Virginia",51,1,1,0.75,0.25,0.59,0.39,1,1,"full_dem",6301217,NA,"Va.","VA"
1992,"Virginia",51,1,1,0.55,0.45,0.58,0.41,1,1,"full_dem",6414307,NA,"Va.","VA"
1993,"Virginia",51,1,1,0.55,0.45,0.58,0.41,1,1,"full_dem",6509630,NA,"Va.","VA"
1994,"Virginia",51,1,1,0.55,0.45,0.52,0.47,0,0.6666667,"lean_dem",6593139,NA,"Va.","VA"
1995,"Virginia",51,1,1,0.55,0.45,0.52,0.47,0,0.6666667,"lean_dem",6670693,NA,"Va.","VA"
1996,"Virginia",51,0.5,1,0.5,0.5,0.52,0.47,0,0.5,NA,6750884,NA,"Va.","VA"
1997,"Virginia",51,0.5,1,0.5,0.5,0.52,0.47,0,0.5,NA,6829183,NA,"Va.","VA"
1998,"Virginia",51,0.5,0.5,0.475,0.525,0.5,0.49,0,0.3333333,"lean_rep",6900918,NA,"Va.","VA"
1999,"Virginia",51,0.5,0.5,0.475,0.525,0.5,0.49,0,0.3333333,"lean_rep",7000174,NA,"Va.","VA"
2000,"Virginia",51,0,0,0.475,0.525,0.47,0.52,0,0,"full_rep",7105817,NA,"Va.","VA"
2001,"Virginia",51,0,0,0.45,0.55,0.47,0.52,0,0,"full_rep",7198362,NA,"Va.","VA"
2002,"Virginia",51,0,0,0.45,0.55,0.34,0.64,1,0.3333333,"lean_rep",7286873,NA,"Va.","VA"
2003,"Virginia",51,0,0,0.425,0.575,0.34,0.64,1,0.3333333,"lean_rep",7366977,NA,"Va.","VA"
2004,"Virginia",51,0,0,0.4,0.6,0.37,0.61,1,0.3333333,"lean_rep",7475575,NA,"Va.","VA"
2005,"Virginia",51,0,0,0.4,0.6,0.38,0.6,1,0.3333333,"lean_rep",7577105,NA,"Va.","VA"
2006,"Virginia",51,0,0,0.4,0.575,0.39,0.56,1,0.3333333,"lean_rep",7673725,NA,"Va.","VA"
2007,"Virginia",51,0,0,0.425,0.575,0.4,0.57,1,0.3333333,"lean_rep",7751000,NA,"Va.","VA"
2008,"Virginia",51,1,0,0.525,0.475,0.44,0.54,1,0.6666667,"lean_dem",7833496,NA,"Va.","VA"
2009,"Virginia",51,1,0,0.525,0.475,0.45,0.53,1,0.6666667,"lean_dem",7925937,NA,"Va.","VA"
2010,"Virginia",51,1,0,0.55,0.45,0.39,0.59,1,0.6666667,"lean_dem",8024004,NA,"Va.","VA"
2011,"Virginia",51,1,0,0.55,0.45,0.39,0.59,0,0.3333333,"lean_rep",8102437,NA,"Va.","VA"
2012,"Virginia",51,0.5,0,0.5,0.5,0.32,0.67,0,0.166666666666667,NA,8187456,NA,"Va.","VA"
2013,"Virginia",51,0.5,0,0.5,0.5,0.31,0.67,0,0.166666666666667,NA,8255861,NA,"Va.","VA"
2014,"Virginia",51,0.5,0,0.475,0.5,0.33,0.67,1,0.5,NA,8315430,NA,"Va.","VA"
2015,"Virginia",51,0,0,0.475,0.525,0.32,0.67,1,0.333333333333333,"lean_rep",8367303,NA,"Va.","VA"
2016,"Virginia",51,0,0,0.475,0.525,0.34,0.66,1,0.333333333333333,"lean_rep",8417651,NA,"Va.","VA"
2017,"Virginia",51,0,0,0.475,0.525,0.34,0.66,1,0.333333333333333,"lean_rep",8471011,NA,"Va.","VA"
2018,"Virginia",51,0,0,0.475,0.525,0.49,0.51,1,0.333333333333333,"lean_rep",8510920,NA,"Va.","VA"
2019,"Virginia",51,0,0,0.475,0.525,0.49,0.51,1,0.333333333333333,"lean_rep",8556642,NA,"Va.","VA"
2020,"Virginia",51,1,1,0.525,0.475,0.55,0.45,1,1,"full_dem",8590563,NA,"Va.","VA"
2021,"Virginia",51,1,1,0.525,0.45,0.55,0.45,1,1,"full_dem",8590563,0.439955036672821,"Va.","VA"
1969,"Washington",53,1,0,0.5510204,0.4489796,0.4343434,0.5656565,0,0.3333333,"lean_rep",3343000,NA,"Wash.","WA"
1970,"Washington",53,1,0,0.5510204,0.4489796,0.4343434,0.5656565,0,0.3333333,"lean_rep",3417362,NA,"Wash.","WA"
1971,"Washington",53,1,0,0.5918368,0.4081633,0.4848485,0.5151515,0,0.3333333,"lean_rep",3446958,NA,"Wash.","WA"
1972,"Washington",53,1,0,0.5918368,0.4081633,0.4848485,0.5151515,0,0.3333333,"lean_rep",3446815,NA,"Wash.","WA"
1973,"Washington",53,1,1,0.6122449,0.3877551,0.5816327,0.4183674,0,0.6666667,"lean_dem",3477227,NA,"Wash.","WA"
1974,"Washington",53,1,1,0.6326531,0.3673469,0.5816327,0.4183674,0,0.6666667,"lean_dem",3547877,NA,"Wash.","WA"
1975,"Washington",53,1,1,0.6122449,0.3877551,0.6326531,0.3673469,0,0.6666667,"lean_dem",3618824,NA,"Wash.","WA"
1976,"Washington",53,1,1,0.6122449,0.3877551,0.6326531,0.3673469,0,0.6666667,"lean_dem",3690561,NA,"Wash.","WA"
1977,"Washington",53,1,1,0.5918368,0.4081633,0.6326531,0.3673469,1,1,"full_dem",3772360,NA,"Wash.","WA"
1978,"Washington",53,1,1,0.5918368,0.4081633,0.6326531,0.3673469,1,1,"full_dem",3886191,NA,"Wash.","WA"
1979,"Washington",53,1,0.5,0.6122449,0.3877551,0.5,0.5,1,0.8333333,NA,4012831,NA,"Wash.","WA"
1980,"Washington",53,1,0.5,0.6122449,0.3877551,0.5,0.5,1,0.8333333,NA,4154678,NA,"Wash.","WA"
1981,"Washington",53,0,0,0.4897959,0.5102041,0.4285714,0.5714286,0,0,"full_rep",4235728,NA,"Wash.","WA"
1982,"Washington",53,0,0,0.4897959,0.5102041,0.4285714,0.5714286,0,0,"full_rep",4276551,NA,"Wash.","WA"
1983,"Washington",53,1,1,0.5306122,0.4693878,0.5510204,0.4489796,0,0.6666667,"lean_dem",4300269,NA,"Wash.","WA"
1984,"Washington",53,1,1,0.5306122,0.4693878,0.5510204,0.4489796,0,0.6666667,"lean_dem",4343657,NA,"Wash.","WA"
1985,"Washington",53,1,1,0.5510204,0.4489796,0.5408163,0.4591837,1,1,"full_dem",4400096,NA,"Wash.","WA"
1986,"Washington",53,1,1,0.5510204,0.4489796,0.5408163,0.4591837,1,1,"full_dem",4452724,NA,"Wash.","WA"
1987,"Washington",53,1,1,0.5102041,0.4897959,0.622449,0.377551,1,1,"full_dem",4531903,NA,"Wash.","WA"
1988,"Washington",53,1,1,0.5102041,0.4897959,0.622449,0.377551,1,1,"full_dem",4639894,NA,"Wash.","WA"
1989,"Washington",53,0,1,0.4897959,0.5102041,0.6428571,0.3571429,1,0.6666667,"lean_dem",4746315,NA,"Wash.","WA"
1990,"Washington",53,0,1,0.4897959,0.5102041,0.6428571,0.3571429,1,0.6666667,"lean_dem",4903043,NA,"Wash.","WA"
1991,"Washington",53,0,1,0.4897959,0.5102041,0.5918368,0.4081633,1,0.6666667,"lean_dem",5025624,NA,"Wash.","WA"
1992,"Washington",53,0,1,0.4897959,0.5102041,0.5918368,0.4081633,1,0.6666667,"lean_dem",5160757,NA,"Wash.","WA"
1993,"Washington",53,1,1,0.5714286,0.4285714,0.6632653,0.3367347,1,1,"full_dem",5278842,NA,"Wash.","WA"
1994,"Washington",53,1,1,0.5714286,0.4285714,0.6632653,0.3367347,1,1,"full_dem",5375161,NA,"Wash.","WA"
1995,"Washington",53,1,0,0.5306122,0.4693878,0.3673469,0.6326531,1,0.6666667,"lean_dem",5481027,NA,"Wash.","WA"
1996,"Washington",53,1,0,0.5102041,0.4897959,0.3673469,0.6326531,1,0.6666667,"lean_dem",5569753,NA,"Wash.","WA"
1997,"Washington",53,0,0,0.4081633,0.5306122,0.4285714,0.5714286,1,0.3333333,"lean_rep",5674747,NA,"Wash.","WA"
1998,"Washington",53,0,0,0.4693878,0.5306122,0.4183674,0.5816327,1,0.3333333,"lean_rep",5769562,NA,"Wash.","WA"
1999,"Washington",53,1,0.5,0.5510204,0.4489796,0.5,0.5,1,0.8333333,NA,5842564,NA,"Wash.","WA"
2000,"Washington",53,1,0.5,0.5510204,0.4489796,0.5,0.5,1,0.8333333,NA,5910512,NA,"Wash.","WA"
2001,"Washington",53,1,0.5,0.5102041,0.4897959,0.5,0.5,1,0.8333333,NA,5985722,NA,"Wash.","WA"
2002,"Washington",53,1,1,0.5102041,0.4897959,0.5102041,0.4897959,1,1,"full_dem",6052349,NA,"Wash.","WA"
2003,"Washington",53,0,1,0.4897959,0.5102041,0.5306122,0.4693878,1,0.6666667,"lean_dem",6104115,NA,"Wash.","WA"
2004,"Washington",53,0,1,0.4897959,0.5102041,0.5306122,0.4693878,1,0.6666667,"lean_dem",6178645,NA,"Wash.","WA"
2005,"Washington",53,1,1,0.5306122,0.4693878,0.5612245,0.4387755,1,1,"full_dem",6257305,NA,"Wash.","WA"
2006,"Washington",53,1,1,0.5306122,0.4693878,0.5612245,0.4387755,1,1,"full_dem",6370753,NA,"Wash.","WA"
2007,"Washington",53,1,1,0.6530612,0.3469388,0.6326531,0.3673469,1,1,"full_dem",6461587,NA,"Wash.","WA"
2008,"Washington",53,1,1,0.6530612,0.3469388,0.6428571,0.3571429,1,1,"full_dem",6562231,NA,"Wash.","WA"
2009,"Washington",53,1,1,0.6326531,0.3673469,0.6326531,0.3673469,1,1,"full_dem",6667426,NA,"Wash.","WA"
2010,"Washington",53,1,1,0.6326531,0.3673469,0.622449,0.377551,1,1,"full_dem",6743009,NA,"Wash.","WA"
2011,"Washington",53,1,1,0.5510204,0.4489796,0.5714286,0.4285714,1,1,"full_dem",6827479,NA,"Wash.","WA"
2012,"Washington",53,1,1,0.551020408163265,0.448979591836735,0.571428571428571,0.428571428571429,1,1,"full_dem",6898599,NA,"Wash.","WA"
2013,"Washington",53,1,1,0.530612244897959,0.469387755102041,0.561224489795918,0.438775510204082,1,1,"full_dem",6966252,NA,"Wash.","WA"
2014,"Washington",53,1,1,0.510204081632653,0.489795918367347,0.561224489795918,0.438775510204082,1,1,"full_dem",7057531,NA,"Wash.","WA"
2015,"Washington",53,0,1,0.489795918367347,0.510204081632653,0.510204081632653,0.438775510204082,1,0.666666666666667,"lean_dem",7167287,NA,"Wash.","WA"
2016,"Washington",53,0,1,0.489795918367347,0.510204081632653,0.510204081632653,0.489795918367347,1,0.666666666666667,"lean_dem",7299961,NA,"Wash.","WA"
2017,"Washington",53,1,1,0.510204081632653,0.489795918367347,0.510204081632653,0.489795918367347,1,1,"full_dem",7427951,NA,"Wash.","WA"
